time,x,y
2017-02-02T17:43:15.356764+00:00,766761,561697
2017-02-02T17:43:15.390484+00:00,768544,570613
2017-02-02T17:43:15.424204+00:00,768544,581312
2017-02-02T17:43:15.457924+00:00,766761,584878
2017-02-02T17:43:15.491644+00:00,768544,590228
2017-02-02T17:43:15.525363+00:00,775677,599144
2017-02-02T17:43:15.559083+00:00,777460,606276
2017-02-02T17:43:15.592803+00:00,777460,613409
2017-02-02T17:43:15.626523+00:00,773894,624108
2017-02-02T17:43:15.660243+00:00,768544,631241
2017-02-02T17:43:15.693963+00:00,766761,638373
2017-02-02T17:43:15.727683+00:00,766761,643723
2017-02-02T17:43:15.761403+00:00,766761,650855
2017-02-02T17:43:15.795123+00:00,768544,656205
2017-02-02T17:43:15.828843+00:00,770328,663338
2017-02-02T17:43:15.862563+00:00,770328,666904
2017-02-02T17:43:15.896283+00:00,770328,674037
2017-02-02T17:43:15.930003+00:00,768544,675820
2017-02-02T17:43:15.963723+00:00,766761,677603
2017-02-02T17:43:15.997443+00:00,768544,690085
2017-02-02T17:43:16.031163+00:00,770328,691868
2017-02-02T17:43:16.064882+00:00,772111,695435
2017-02-02T17:43:16.098602+00:00,775677,695435
2017-02-02T17:43:16.132322+00:00,777460,697218
2017-02-02T17:43:16.166042+00:00,777460,699001
2017-02-02T17:43:16.199762+00:00,779243,699001
2017-02-02T17:43:16.233482+00:00,779243,700784
2017-02-02T17:43:16.267202+00:00,777460,700784
2017-02-02T17:43:16.300922+00:00,777460,700784
2017-02-02T17:43:16.334642+00:00,777460,704350
2017-02-02T17:43:16.368362+00:00,775677,706134
2017-02-02T17:43:16.402082+00:00,775677,706134
2017-02-02T17:43:16.435802+00:00,775677,706134
2017-02-02T17:43:16.469522+00:00,777460,707917
2017-02-02T17:43:16.503242+00:00,779243,707917
2017-02-02T17:43:16.536962+00:00,779243,707917
2017-02-02T17:43:16.570682+00:00,779243,709700
2017-02-02T17:43:16.604402+00:00,779243,711483
2017-02-02T17:43:16.638121+00:00,779243,713266
2017-02-02T17:43:16.671841+00:00,777460,711483
2017-02-02T17:43:16.705561+00:00,779243,713266
2017-02-02T17:43:16.739281+00:00,779243,715049
2017-02-02T17:43:16.773001+00:00,779243,715049
2017-02-02T17:43:16.806721+00:00,779243,716833
2017-02-02T17:43:16.840441+00:00,779243,718616
2017-02-02T17:43:16.874161+00:00,779243,718616
2017-02-02T17:43:16.907881+00:00,779243,716833
2017-02-02T17:43:16.941601+00:00,781027,716833
2017-02-02T17:43:16.975321+00:00,781027,716833
2017-02-02T17:43:17.009041+00:00,779243,716833
2017-02-02T17:43:17.042761+00:00,779243,716833
2017-02-02T17:43:17.076481+00:00,779243,716833
2017-02-02T17:43:17.110201+00:00,781027,718616
2017-02-02T17:43:17.143921+00:00,779243,716833
2017-02-02T17:43:17.177640+00:00,779243,716833
2017-02-02T17:43:17.211360+00:00,781027,716833
2017-02-02T17:43:17.245080+00:00,781027,716833
2017-02-02T17:43:17.278800+00:00,781027,716833
2017-02-02T17:43:17.312520+00:00,781027,716833
2017-02-02T17:43:17.346240+00:00,781027,716833
2017-02-02T17:43:17.379960+00:00,781027,715049
2017-02-02T17:43:17.413680+00:00,779243,715049
2017-02-02T17:43:17.447400+00:00,777460,713266
2017-02-02T17:43:17.481120+00:00,775677,709700
2017-02-02T17:43:17.514840+00:00,770328,704350
2017-02-02T17:43:17.548560+00:00,766761,700784
2017-02-02T17:43:17.582280+00:00,763195,684736
2017-02-02T17:43:17.616000+00:00,761412,681169
2017-02-02T17:43:17.649720+00:00,759629,681169
2017-02-02T17:43:17.683440+00:00,759629,681169
2017-02-02T17:43:17.717159+00:00,761412,679386
2017-02-02T17:43:17.750879+00:00,763195,681169
2017-02-02T17:43:17.784599+00:00,764978,681169
2017-02-02T17:43:17.818319+00:00,764978,693651
2017-02-02T17:43:17.852039+00:00,766761,693651
2017-02-02T17:43:17.885759+00:00,770328,693651
2017-02-02T17:43:17.919479+00:00,772111,695435
2017-02-02T17:43:17.953199+00:00,773894,695435
2017-02-02T17:43:17.986919+00:00,773894,697218
2017-02-02T17:43:18.020639+00:00,775677,697218
2017-02-02T17:43:18.054359+00:00,777460,700784
2017-02-02T17:43:18.088079+00:00,779243,700784
2017-02-02T17:43:18.121799+00:00,779243,700784
2017-02-02T17:43:18.155519+00:00,777460,699001
2017-02-02T17:43:18.189239+00:00,775677,697218
2017-02-02T17:43:18.222959+00:00,772111,695435
2017-02-02T17:43:18.256679+00:00,768544,682952
2017-02-02T17:43:18.290398+00:00,766761,682952
2017-02-02T17:43:18.324118+00:00,763195,684736
2017-02-02T17:43:18.357838+00:00,757845,688302
2017-02-02T17:43:18.391558+00:00,752496,691868
2017-02-02T17:43:18.425278+00:00,747146,697218
2017-02-02T17:43:18.458998+00:00,743580,699001
2017-02-02T17:43:18.492718+00:00,736447,702567
2017-02-02T17:43:18.526438+00:00,729315,707917
2017-02-02T17:43:18.560158+00:00,720399,723965
2017-02-02T17:43:18.593878+00:00,716833,725748
2017-02-02T17:43:18.627598+00:00,715049,725748
2017-02-02T17:43:18.661318+00:00,716833,711483
2017-02-02T17:43:18.695038+00:00,711483,723965
2017-02-02T17:43:18.728758+00:00,713266,723965
2017-02-02T17:43:18.762478+00:00,713266,727532
2017-02-02T17:43:18.796198+00:00,715049,729315
2017-02-02T17:43:18.829917+00:00,713266,731098
2017-02-02T17:43:18.863637+00:00,711483,731098
2017-02-02T17:43:18.897357+00:00,706134,731098
2017-02-02T17:43:18.931077+00:00,700784,731098
2017-02-02T17:43:18.964797+00:00,695435,732881
2017-02-02T17:43:18.998517+00:00,691868,734664
2017-02-02T17:43:19.032237+00:00,682952,734664
2017-02-02T17:43:19.065957+00:00,677603,736447
2017-02-02T17:43:19.099677+00:00,661554,722182
2017-02-02T17:43:19.133397+00:00,649072,720399
2017-02-02T17:43:19.167117+00:00,640156,720399
2017-02-02T17:43:19.200837+00:00,631241,722182
2017-02-02T17:43:19.234557+00:00,620542,723965
2017-02-02T17:43:19.268277+00:00,613409,723965
2017-02-02T17:43:19.301997+00:00,602710,723965
2017-02-02T17:43:19.335717+00:00,592011,723965
2017-02-02T17:43:19.369437+00:00,581312,722182
2017-02-02T17:43:19.403156+00:00,575962,722182
2017-02-02T17:43:19.436876+00:00,567047,723965
